Current learning rate: 0.1
Epoch: [0][  0/383]	Loss 1.9858 (1.9858)	Accuracy 11.719 (11.719)
Test: [110/164]	Loss 0.1137 (0.6493)	Accuracy 98.438 (86.226)
Test: [120/164]	Loss 0.2315 (0.6136)	Accuracy 94.531 (87.022)
Test: [130/164]	Loss 0.2418 (0.5831)	Accuracy 95.312 (87.721)
Test: [140/164]	Loss 0.3327 (0.5585)	Accuracy 91.406 (88.237)
Test: [150/164]	Loss 0.3979 (0.5518)	Accuracy 88.281 (88.328)
Test: [160/164]	Loss 0.7465 (0.5544)	Accuracy 82.031 (88.218)
 * Accuracy 88.255
Current best accuracy: 88.36422729492188
125.12555575370789
Current learning rate: 0.00078125
Epoch: [362][  0/383]	Loss 0.2346 (0.2346)	Accuracy 94.531 (94.531)
Epoch: [362][ 10/383]	Loss 0.1936 (0.2087)	Accuracy 95.312 (94.602)
Epoch: [362][ 20/383]	Loss 0.1469 (0.1992)	Accuracy 97.656 (95.126)
Epoch: [362][ 30/383]	Loss 0.1257 (0.1899)	Accuracy 98.438 (95.766)
Epoch: [362][ 40/383]	Loss 0.2607 (0.1874)	Accuracy 93.750 (95.827)
Epoch: [362][ 50/383]	Loss 0.2012 (0.1852)	Accuracy 95.312 (95.895)
Epoch: [362][ 60/383]	Loss 0.1666 (0.1857)	Accuracy 96.094 (95.825)
Epoch: [362][ 70/383]	Loss 0.1877 (0.1887)	Accuracy 94.531 (95.687)
Epoch: [362][ 80/383]	Loss 0.2510 (0.1911)	Accuracy 95.312 (95.727)
Epoch: [362][ 90/383]	Loss 0.2042 (0.1898)	Accuracy 96.094 (95.828)
Epoch: [362][100/383]	Loss 0.1102 (0.1869)	Accuracy 99.219 (95.908)
Epoch: [362][110/383]	Loss 0.1506 (0.1876)	Accuracy 96.875 (95.890)
Epoch: [362][120/383]	Loss 0.1647 (0.1885)	Accuracy 96.094 (95.835)
Epoch: [362][130/383]	Loss 0.1938 (0.1882)	Accuracy 96.094 (95.825)
Epoch: [362][140/383]	Loss 0.1845 (0.1871)	Accuracy 96.094 (95.850)
Epoch: [362][150/383]	Loss 0.1921 (0.1874)	Accuracy 95.312 (95.830)
Epoch: [362][160/383]	Loss 0.2179 (0.1878)	Accuracy 95.312 (95.773)
Epoch: [362][170/383]	Loss 0.1589 (0.1867)	Accuracy 97.656 (95.797)
Epoch: [362][180/383]	Loss 0.1766 (0.1876)	Accuracy 95.312 (95.779)
Epoch: [362][190/383]	Loss 0.1433 (0.1868)	Accuracy 96.094 (95.771)
Epoch: [362][200/383]	Loss 0.2170 (0.1876)	Accuracy 95.312 (95.759)
Epoch: [362][210/383]	Loss 0.1826 (0.1877)	Accuracy 97.656 (95.749)
Epoch: [362][220/383]	Loss 0.1826 (0.1873)	Accuracy 96.094 (95.769)
Epoch: [362][230/383]	Loss 0.1465 (0.1863)	Accuracy 96.875 (95.793)
Epoch: [362][240/383]	Loss 0.2053 (0.1862)	Accuracy 95.312 (95.792)
Epoch: [362][250/383]	Loss 0.2370 (0.1875)	Accuracy 93.750 (95.748)
Epoch: [362][260/383]	Loss 0.1801 (0.1873)	Accuracy 96.094 (95.735)
Epoch: [362][270/383]	Loss 0.1671 (0.1880)	Accuracy 96.875 (95.713)
Epoch: [362][280/383]	Loss 0.1951 (0.1881)	Accuracy 96.094 (95.721)
Epoch: [362][290/383]	Loss 0.1835 (0.1887)	Accuracy 95.312 (95.715)
Epoch: [362][300/383]	Loss 0.1838 (0.1888)	Accuracy 96.094 (95.712)
Epoch: [362][310/383]	Loss 0.2327 (0.1890)	Accuracy 93.750 (95.704)
Epoch: [362][320/383]	Loss 0.2285 (0.1901)	Accuracy 95.312 (95.668)
Epoch: [362][330/383]	Loss 0.2113 (0.1896)	Accuracy 93.750 (95.681)
Epoch: [362][340/383]	Loss 0.1567 (0.1900)	Accuracy 96.094 (95.677)
Epoch: [362][350/383]	Loss 0.2029 (0.1900)	Accuracy 96.875 (95.695)
Epoch: [362][360/383]	Loss 0.2184 (0.1909)	Accuracy 93.750 (95.667)
Epoch: [362][370/383]	Loss 0.2552 (0.1914)	Accuracy 95.312 (95.656)
Epoch: [362][380/383]	Loss 0.1935 (0.1912)	Accuracy 95.312 (95.647)
Test: [  0/164]	Loss 1.5848 (1.5848)	Accuracy 64.844 (64.844)
Test: [ 10/164]	Loss 0.8521 (1.1761)	Accuracy 80.469 (74.290)
Test: [ 20/164]	Loss 1.7051 (1.2558)	Accuracy 69.531 (73.289)
Test: [ 30/164]	Loss 0.9944 (1.2250)	Accuracy 75.000 (73.916)
Test: [ 40/164]	Loss 1.0033 (1.1216)	Accuracy 80.469 (76.258)
Test: [ 50/164]	Loss 0.2092 (1.0298)	Accuracy 96.094 (78.202)
Test: [ 60/164]	Loss 0.5278 (0.9281)	Accuracy 89.844 (80.392)
Test: [ 70/164]	Loss 0.2457 (0.8431)	Accuracy 93.750 (82.163)
Test: [ 80/164]	Loss 0.4806 (0.7929)	Accuracy 89.844 (83.285)
Test: [ 90/164]	Loss 0.6494 (0.7753)	Accuracy 85.156 (83.723)
Test: [100/164]	Loss 0.0182 (0.7246)	Accuracy 100.000 (84.785)
Test: [110/164]	Loss 0.0958 (0.6688)	Accuracy 98.438 (85.973)
Test: [120/164]	Loss 0.2058 (0.6298)	Accuracy 95.312 (86.816)
Test: [130/164]	Loss 0.2180 (0.5961)	Accuracy 96.875 (87.542)
Test: [140/164]	Loss 0.3070 (0.5681)	Accuracy 91.406 (88.121)
Test: [150/164]	Loss 0.3675 (0.5599)	Accuracy 89.844 (88.214)
Test: [160/164]	Loss 0.7951 (0.5623)	Accuracy 83.594 (88.136)
 * Accuracy 88.159
Current best accuracy: 88.36422729492188
124.90555834770203
Current learning rate: 0.00078125
Epoch: [363][  0/383]	Loss 0.2312 (0.2312)	Accuracy 95.312 (95.312)
Epoch: [363][ 10/383]	Loss 0.2556 (0.2007)	Accuracy 93.750 (95.455)
Epoch: [363][ 20/383]	Loss 0.1454 (0.1924)	Accuracy 96.875 (95.796)
Epoch: [363][ 30/383]	Loss 0.1902 (0.1973)	Accuracy 93.750 (95.388)
Epoch: [363][ 40/383]	Loss 0.2160 (0.1917)	Accuracy 94.531 (95.503)
Epoch: [363][ 50/383]	Loss 0.2517 (0.1913)	Accuracy 94.531 (95.496)
Epoch: [363][ 60/383]	Loss 0.1912 (0.1917)	Accuracy 98.438 (95.479)
Epoch: [363][ 70/383]	Loss 0.1751 (0.1904)	Accuracy 96.094 (95.511)
Epoch: [363][ 80/383]	Loss 0.1341 (0.1892)	Accuracy 95.312 (95.505)
Epoch: [363][ 90/383]	Loss 0.1303 (0.1879)	Accuracy 96.875 (95.553)
Epoch: [363][100/383]	Loss 0.2108 (0.1889)	Accuracy 94.531 (95.498)
Epoch: [363][110/383]	Loss 0.1666 (0.1885)	Accuracy 96.094 (95.559)
Epoch: [363][120/383]	Loss 0.1697 (0.1887)	Accuracy 98.438 (95.616)
Epoch: [363][130/383]	Loss 0.1053 (0.1903)	Accuracy 99.219 (95.623)
Epoch: [363][140/383]	Loss 0.2036 (0.1913)	Accuracy 94.531 (95.595)
Epoch: [363][150/383]	Loss 0.2527 (0.1917)	Accuracy 95.312 (95.597)
Epoch: [363][160/383]	Loss 0.2007 (0.1925)	Accuracy 96.875 (95.599)
Epoch: [363][170/383]	Loss 0.2171 (0.1929)	Accuracy 93.750 (95.582)
Epoch: [363][180/383]	Loss 0.2223 (0.1917)	Accuracy 92.969 (95.610)
Epoch: [363][190/383]	Loss 0.2598 (0.1929)	Accuracy 93.750 (95.554)
Epoch: [363][200/383]	Loss 0.1696 (0.1922)	Accuracy 96.094 (95.557)
Epoch: [363][210/383]	Loss 0.2083 (0.1905)	Accuracy 96.094 (95.601)
Epoch: [363][220/383]	Loss 0.1676 (0.1901)	Accuracy 95.312 (95.627)
Epoch: [363][230/383]	Loss 0.1876 (0.1891)	Accuracy 95.312 (95.661)
Epoch: [363][240/383]	Loss 0.1264 (0.1894)	Accuracy 97.656 (95.666)
Epoch: [363][250/383]	Loss 0.2449 (0.1900)	Accuracy 92.969 (95.649)
Epoch: [363][260/383]	Loss 0.1748 (0.1901)	Accuracy 95.312 (95.636)
Epoch: [363][270/383]	Loss 0.1780 (0.1913)	Accuracy 96.875 (95.621)
Epoch: [363][280/383]	Loss 0.2290 (0.1901)	Accuracy 94.531 (95.641)
Epoch: [363][290/383]	Loss 0.1692 (0.1901)	Accuracy 95.312 (95.645)
Epoch: [363][300/383]	Loss 0.2095 (0.1910)	Accuracy 93.750 (95.593)
Epoch: [363][310/383]	Loss 0.1967 (0.1917)	Accuracy 96.875 (95.594)
Epoch: [363][320/383]	Loss 0.2967 (0.1922)	Accuracy 92.188 (95.590)
Epoch: [363][330/383]	Loss 0.2118 (0.1918)	Accuracy 93.750 (95.610)
Epoch: [363][340/383]	Loss 0.2504 (0.1914)	Accuracy 96.094 (95.631)
Epoch: [363][350/383]	Loss 0.2238 (0.1916)	Accuracy 94.531 (95.631)
Epoch: [363][360/383]	Loss 0.2477 (0.1920)	Accuracy 92.969 (95.600)
Epoch: [363][370/383]	Loss 0.1580 (0.1924)	Accuracy 95.312 (95.586)
Epoch: [363][380/383]	Loss 0.2356 (0.1920)	Accuracy 92.969 (95.606)
Test: [  0/164]	Loss 1.5100 (1.5100)	Accuracy 67.969 (67.969)
Test: [ 10/164]	Loss 0.8191 (1.1073)	Accuracy 82.812 (75.994)
Test: [ 20/164]	Loss 1.6036 (1.1796)	Accuracy 71.094 (74.963)
Test: [ 30/164]	Loss 1.0304 (1.1657)	Accuracy 75.000 (75.227)
Test: [ 40/164]	Loss 0.8934 (1.0701)	Accuracy 83.594 (77.325)
Test: [ 50/164]	Loss 0.2554 (0.9889)	Accuracy 93.750 (79.029)
Test: [ 60/164]	Loss 0.5560 (0.8964)	Accuracy 88.281 (81.071)
Test: [ 70/164]	Loss 0.2221 (0.8176)	Accuracy 96.094 (82.746)
Test: [ 80/164]	Loss 0.5022 (0.7683)	Accuracy 89.062 (83.748)
Test: [ 90/164]	Loss 0.6344 (0.7508)	Accuracy 84.375 (84.117)
Test: [100/164]	Loss 0.0301 (0.7024)	Accuracy 99.219 (85.149)
Test: [110/164]	Loss 0.1133 (0.6496)	Accuracy 98.438 (86.268)
Test: [120/164]	Loss 0.2172 (0.6136)	Accuracy 95.312 (87.054)
Test: [130/164]	Loss 0.2226 (0.5827)	Accuracy 97.656 (87.750)
Test: [140/164]	Loss 0.3579 (0.5578)	Accuracy 91.406 (88.259)
Test: [150/164]	Loss 0.4100 (0.5551)	Accuracy 89.062 (88.292)
Test: [160/164]	Loss 0.7559 (0.5603)	Accuracy 82.812 (88.208)
 * Accuracy 88.226
Current best accuracy: 88.36422729492188
124.97584557533264
Current learning rate: 0.00078125
Epoch: [364][  0/383]	Loss 0.1196 (0.1196)	Accuracy 99.219 (99.219)
Epoch: [364][ 10/383]	Loss 0.1865 (0.1822)	Accuracy 96.875 (95.668)
Epoch: [364][ 20/383]	Loss 0.1842 (0.1966)	Accuracy 96.875 (95.052)
Epoch: [364][ 30/383]	Loss 0.1943 (0.1977)	Accuracy 95.312 (95.035)
Epoch: [364][ 40/383]	Loss 0.2289 (0.2024)	Accuracy 96.094 (95.198)
Epoch: [364][ 50/383]	Loss 0.1645 (0.1947)	Accuracy 96.094 (95.481)
Epoch: [364][ 60/383]	Loss 0.1618 (0.1945)	Accuracy 96.875 (95.505)
Epoch: [364][ 70/383]	Loss 0.1901 (0.1962)	Accuracy 95.312 (95.511)
Epoch: [364][ 80/383]	Loss 0.2143 (0.1956)	Accuracy 95.312 (95.467)
Epoch: [364][ 90/383]	Loss 0.1172 (0.1941)	Accuracy 98.438 (95.527)
Epoch: [364][100/383]	Loss 0.2742 (0.1978)	Accuracy 92.188 (95.382)
Epoch: [364][110/383]	Loss 0.1691 (0.1960)	Accuracy 97.656 (95.495)
Epoch: [364][120/383]	Loss 0.1728 (0.1954)	Accuracy 96.094 (95.532)
Epoch: [364][130/383]	Loss 0.1678 (0.1947)	Accuracy 97.656 (95.569)
Epoch: [364][140/383]	Loss 0.1642 (0.1947)	Accuracy 97.656 (95.567)
Epoch: [364][150/383]	Loss 0.1551 (0.1932)	Accuracy 96.875 (95.587)
Epoch: [364][160/383]	Loss 0.1821 (0.1936)	Accuracy 94.531 (95.550)
Epoch: [364][170/383]	Loss 0.1943 (0.1934)	Accuracy 94.531 (95.527)
Epoch: [364][180/383]	Loss 0.2417 (0.1929)	Accuracy 94.531 (95.563)
Epoch: [364][190/383]	Loss 0.1971 (0.1936)	Accuracy 95.312 (95.546)
Epoch: [364][200/383]	Loss 0.2272 (0.1923)	Accuracy 94.531 (95.600)
Epoch: [364][210/383]	Loss 0.1512 (0.1914)	Accuracy 96.094 (95.635)
Epoch: [364][220/383]	Loss 0.1931 (0.1909)	Accuracy 97.656 (95.648)
Epoch: [364][230/383]	Loss 0.1960 (0.1912)	Accuracy 96.094 (95.627)
Epoch: [364][240/383]	Loss 0.2111 (0.1907)	Accuracy 95.312 (95.630)
Epoch: [364][250/383]	Loss 0.2570 (0.1902)	Accuracy 92.188 (95.639)
Epoch: [364][260/383]	Loss 0.1686 (0.1898)	Accuracy 98.438 (95.672)
Epoch: [364][270/383]	Loss 0.1452 (0.1889)	Accuracy 96.875 (95.679)
Epoch: [364][280/383]	Loss 0.2170 (0.1888)	Accuracy 94.531 (95.666)
Epoch: [364][290/383]	Loss 0.2451 (0.1883)	Accuracy 94.531 (95.702)
Epoch: [364][300/383]	Loss 0.1716 (0.1875)	Accuracy 96.094 (95.720)
Epoch: [364][310/383]	Loss 0.2051 (0.1877)	Accuracy 93.750 (95.697)
Epoch: [364][320/383]	Loss 0.1613 (0.1880)	Accuracy 98.438 (95.678)
Epoch: [364][330/383]	Loss 0.2208 (0.1888)	Accuracy 93.750 (95.645)
Epoch: [364][340/383]	Loss 0.2171 (0.1888)	Accuracy 92.188 (95.638)
Epoch: [364][350/383]	Loss 0.1986 (0.1891)	Accuracy 94.531 (95.631)
Epoch: [364][360/383]	Loss 0.2301 (0.1894)	Accuracy 95.312 (95.628)
Epoch: [364][370/383]	Loss 0.2125 (0.1893)	Accuracy 97.656 (95.637)
Epoch: [364][380/383]	Loss 0.2625 (0.1894)	Accuracy 93.750 (95.628)
Test: [  0/164]	Loss 1.5360 (1.5360)	Accuracy 69.531 (69.531)
Test: [ 10/164]	Loss 0.8971 (1.1261)	Accuracy 82.031 (75.568)
Test: [ 20/164]	Loss 1.6327 (1.1955)	Accuracy 71.094 (74.814)
Test: [ 30/164]	Loss 1.0354 (1.1758)	Accuracy 74.219 (75.151)
Test: [ 40/164]	Loss 0.9632 (1.0828)	Accuracy 79.688 (77.287)
Test: [ 50/164]	Loss 0.2821 (1.0001)	Accuracy 92.969 (78.876)
Test: [ 60/164]	Loss 0.5740 (0.9076)	Accuracy 88.281 (80.930)
Test: [ 70/164]	Loss 0.2658 (0.8314)	Accuracy 93.750 (82.548)
Test: [ 80/164]	Loss 0.5090 (0.7849)	Accuracy 89.844 (83.546)
Test: [ 90/164]	Loss 0.6692 (0.7700)	Accuracy 86.719 (83.911)
Test: [100/164]	Loss 0.0332 (0.7205)	Accuracy 98.438 (84.947)
Test: [110/164]	Loss 0.1137 (0.6658)	Accuracy 98.438 (86.099)
Test: [120/164]	Loss 0.2031 (0.6276)	Accuracy 94.531 (86.919)
Test: [130/164]	Loss 0.2053 (0.5942)	Accuracy 96.875 (87.643)
Test: [140/164]	Loss 0.3201 (0.5667)	Accuracy 91.406 (88.209)
Test: [150/164]	Loss 0.3666 (0.5592)	Accuracy 89.844 (88.323)
Test: [160/164]	Loss 0.7487 (0.5617)	Accuracy 84.375 (88.257)
 * Accuracy 88.288
Current best accuracy: 88.36422729492188
126.70545840263367
Current learning rate: 0.00078125
Epoch: [365][  0/383]	Loss 0.1747 (0.1747)	Accuracy 95.312 (95.312)
Epoch: [365][ 10/383]	Loss 0.2454 (0.1957)	Accuracy 92.188 (95.170)
Epoch: [365][ 20/383]	Loss 0.1374 (0.1925)	Accuracy 96.875 (95.312)
Epoch: [365][ 30/383]	Loss 0.1759 (0.1918)	Accuracy 96.875 (95.489)
Epoch: [365][ 40/383]	Loss 0.1763 (0.1876)	Accuracy 96.094 (95.713)
Epoch: [365][ 50/383]	Loss 0.1983 (0.1883)	Accuracy 95.312 (95.650)
Epoch: [365][ 60/383]	Loss 0.1799 (0.1880)	Accuracy 95.312 (95.671)
Epoch: [365][ 70/383]	Loss 0.1994 (0.1885)	Accuracy 96.094 (95.676)
Epoch: [365][ 80/383]	Loss 0.2561 (0.1910)	Accuracy 93.750 (95.650)
Epoch: [365][ 90/383]	Loss 0.2333 (0.1900)	Accuracy 93.750 (95.742)
Epoch: [365][100/383]	Loss 0.1861 (0.1879)	Accuracy 95.312 (95.784)
Epoch: [365][110/383]	Loss 0.1982 (0.1876)	Accuracy 94.531 (95.756)
Epoch: [365][120/383]	Loss 0.2428 (0.1885)	Accuracy 92.188 (95.719)
Epoch: [365][130/383]	Loss 0.1750 (0.1878)	Accuracy 96.875 (95.754)
Epoch: [365][140/383]	Loss 0.2066 (0.1881)	Accuracy 95.312 (95.739)
Epoch: [365][150/383]	Loss 0.1287 (0.1899)	Accuracy 98.438 (95.664)
Epoch: [365][160/383]	Loss 0.2154 (0.1908)	Accuracy 92.969 (95.613)
Epoch: [365][170/383]	Loss 0.1959 (0.1916)	Accuracy 96.094 (95.573)
Epoch: [365][180/383]	Loss 0.1506 (0.1923)	Accuracy 97.656 (95.571)
Epoch: [365][190/383]	Loss 0.1465 (0.1924)	Accuracy 97.656 (95.570)
Epoch: [365][200/383]	Loss 0.1425 (0.1938)	Accuracy 96.875 (95.534)
Epoch: [365][210/383]	Loss 0.1458 (0.1934)	Accuracy 96.875 (95.542)
Epoch: [365][220/383]	Loss 0.1300 (0.1927)	Accuracy 98.438 (95.606)
Epoch: [365][230/383]	Loss 0.1712 (0.1934)	Accuracy 96.875 (95.593)
Epoch: [365][240/383]	Loss 0.2029 (0.1933)	Accuracy 95.312 (95.624)
Epoch: [365][250/383]	Loss 0.1204 (0.1939)	Accuracy 97.656 (95.611)
Epoch: [365][260/383]	Loss 0.1845 (0.1936)	Accuracy 96.875 (95.624)
Epoch: [365][270/383]	Loss 0.1640 (0.1944)	Accuracy 97.656 (95.595)
Epoch: [365][280/383]	Loss 0.1905 (0.1941)	Accuracy 94.531 (95.591)
Epoch: [365][290/383]	Loss 0.1692 (0.1942)	Accuracy 96.094 (95.576)
Epoch: [365][300/383]	Loss 0.1882 (0.1937)	Accuracy 95.312 (95.593)
Epoch: [365][310/383]	Loss 0.1572 (0.1940)	Accuracy 96.875 (95.571)
Epoch: [365][320/383]	Loss 0.1598 (0.1934)	Accuracy 96.875 (95.583)
Epoch: [365][330/383]	Loss 0.2042 (0.1936)	Accuracy 96.875 (95.579)
Epoch: [365][340/383]	Loss 0.1826 (0.1930)	Accuracy 96.094 (95.592)
Epoch: [365][350/383]	Loss 0.1519 (0.1921)	Accuracy 96.875 (95.611)
Epoch: [365][360/383]	Loss 0.1496 (0.1922)	Accuracy 96.875 (95.609)
Epoch: [365][370/383]	Loss 0.1770 (0.1924)	Accuracy 95.312 (95.590)
Epoch: [365][380/383]	Loss 0.2139 (0.1924)	Accuracy 95.312 (95.598)
Test: [  0/164]	Loss 1.5305 (1.5305)	Accuracy 67.188 (67.188)
Test: [ 10/164]	Loss 0.9084 (1.1587)	Accuracy 78.906 (74.432)
Test: [ 20/164]	Loss 1.6937 (1.2320)	Accuracy 70.312 (74.144)
Test: [ 30/164]	Loss 0.9269 (1.1872)	Accuracy 75.000 (74.924)
Test: [ 40/164]	Loss 0.8101 (1.0679)	Accuracy 84.375 (77.630)
Test: [ 50/164]	Loss 0.2441 (0.9759)	Accuracy 93.750 (79.427)
Test: [ 60/164]	Loss 0.5379 (0.8843)	Accuracy 88.281 (81.391)
Test: [ 70/164]	Loss 0.2691 (0.8077)	Accuracy 94.531 (83.033)
Test: [ 80/164]	Loss 0.5090 (0.7646)	Accuracy 89.844 (83.980)
Test: [ 90/164]	Loss 0.6994 (0.7529)	Accuracy 83.594 (84.246)
Test: [100/164]	Loss 0.0286 (0.7057)	Accuracy 99.219 (85.210)
Test: [110/164]	Loss 0.1002 (0.6526)	Accuracy 98.438 (86.360)
Test: [120/164]	Loss 0.2332 (0.6175)	Accuracy 95.312 (87.138)
Test: [130/164]	Loss 0.2488 (0.5870)	Accuracy 95.312 (87.804)
Test: [140/164]	Loss 0.3517 (0.5616)	Accuracy 91.406 (88.320)
Test: [150/164]	Loss 0.3712 (0.5549)	Accuracy 89.844 (88.405)
Test: [160/164]	Loss 0.7916 (0.5591)	Accuracy 82.031 (88.291)
 * Accuracy 88.307
Current best accuracy: 88.36422729492188
126.49221158027649
Current learning rate: 0.00078125
Epoch: [366][  0/383]	Loss 0.1492 (0.1492)	Accuracy 96.875 (96.875)
Epoch: [366][ 10/383]	Loss 0.1932 (0.1615)	Accuracy 94.531 (96.520)
Epoch: [366][ 20/383]	Loss 0.1220 (0.1688)	Accuracy 96.094 (96.280)
Epoch: [366][ 30/383]	Loss 0.1441 (0.1777)	Accuracy 96.875 (95.968)
Epoch: [366][ 40/383]	Loss 0.2441 (0.1790)	Accuracy 93.750 (95.960)
Epoch: [366][ 50/383]	Loss 0.1729 (0.1807)	Accuracy 95.312 (95.772)
Epoch: [366][ 60/383]	Loss 0.1884 (0.1797)	Accuracy 96.094 (95.799)
Epoch: [366][ 70/383]	Loss 0.2006 (0.1788)	Accuracy 96.875 (95.753)
Epoch: [366][ 80/383]	Loss 0.2008 (0.1818)	Accuracy 93.750 (95.689)
Epoch: [366][ 90/383]	Loss 0.1546 (0.1839)	Accuracy 96.875 (95.604)
Epoch: [366][100/383]	Loss 0.2527 (0.1865)	Accuracy 92.969 (95.537)
Epoch: [366][110/383]	Loss 0.2399 (0.1871)	Accuracy 93.750 (95.538)
Epoch: [366][120/383]	Loss 0.1871 (0.1866)	Accuracy 96.094 (95.584)
Epoch: [366][130/383]	Loss 0.1625 (0.1863)	Accuracy 95.312 (95.593)
Epoch: [366][140/383]	Loss 0.2256 (0.1868)	Accuracy 95.312 (95.534)
Epoch: [366][150/383]	Loss 0.1426 (0.1868)	Accuracy 96.875 (95.545)
Epoch: [366][160/383]	Loss 0.2361 (0.1866)	Accuracy 95.312 (95.604)
Epoch: [366][170/383]	Loss 0.1386 (0.1871)	Accuracy 96.875 (95.568)
Epoch: [366][180/383]	Loss 0.1758 (0.1873)	Accuracy 96.875 (95.541)
Epoch: [366][190/383]	Loss 0.1517 (0.1870)	Accuracy 97.656 (95.582)
Epoch: [366][200/383]	Loss 0.1437 (0.1873)	Accuracy 96.875 (95.604)
Epoch: [366][210/383]	Loss 0.1814 (0.1872)	Accuracy 94.531 (95.612)
Epoch: [366][220/383]	Loss 0.1957 (0.1860)	Accuracy 94.531 (95.645)
Epoch: [366][230/383]	Loss 0.2363 (0.1861)	Accuracy 92.969 (95.634)
Epoch: [366][240/383]	Loss 0.1617 (0.1860)	Accuracy 96.875 (95.637)
Epoch: [366][250/383]	Loss 0.1914 (0.1862)	Accuracy 93.750 (95.636)
Epoch: [366][260/383]	Loss 0.0988 (0.1849)	Accuracy 98.438 (95.696)
Epoch: [366][270/383]	Loss 0.2144 (0.1859)	Accuracy 93.750 (95.656)
Epoch: [366][280/383]	Loss 0.1634 (0.1855)	Accuracy 96.094 (95.671)
Epoch: [366][290/383]	Loss 0.2290 (0.1862)	Accuracy 94.531 (95.640)
Epoch: [366][300/383]	Loss 0.1461 (0.1863)	Accuracy 96.875 (95.640)
Epoch: [366][310/383]	Loss 0.1279 (0.1864)	Accuracy 97.656 (95.644)
Epoch: [366][320/383]	Loss 0.2072 (0.1869)	Accuracy 94.531 (95.631)
Epoch: [366][330/383]	Loss 0.2254 (0.1863)	Accuracy 94.531 (95.641)
Epoch: [366][340/383]	Loss 0.1669 (0.1854)	Accuracy 96.875 (95.674)
Epoch: [366][350/383]	Loss 0.2366 (0.1857)	Accuracy 94.531 (95.669)
Epoch: [366][360/383]	Loss 0.1492 (0.1855)	Accuracy 98.438 (95.670)
Epoch: [366][370/383]	Loss 0.2174 (0.1858)	Accuracy 93.750 (95.652)
Epoch: [366][380/383]	Loss 0.1187 (0.1855)	Accuracy 98.438 (95.673)
Test: [  0/164]	Loss 1.4771 (1.4771)	Accuracy 68.750 (68.750)
Test: [ 10/164]	Loss 0.8603 (1.1340)	Accuracy 82.031 (75.071)
Test: [ 20/164]	Loss 1.6355 (1.1996)	Accuracy 71.875 (74.516)
Test: [ 30/164]	Loss 1.0102 (1.1729)	Accuracy 74.219 (75.050)
Test: [ 40/164]	Loss 0.9315 (1.0693)	Accuracy 79.688 (77.325)
Test: [ 50/164]	Loss 0.2102 (0.9791)	Accuracy 95.312 (79.151)
Test: [ 60/164]	Loss 0.5213 (0.8825)	Accuracy 90.625 (81.224)
Test: [ 70/164]	Loss 0.2668 (0.8041)	Accuracy 94.531 (82.901)
Test: [ 80/164]	Loss 0.5195 (0.7609)	Accuracy 89.062 (83.816)
Test: [ 90/164]	Loss 0.6663 (0.7488)	Accuracy 83.594 (84.049)
Test: [100/164]	Loss 0.0323 (0.7013)	Accuracy 98.438 (85.056)
Test: [110/164]	Loss 0.1096 (0.6486)	Accuracy 98.438 (86.212)
Test: [120/164]	Loss 0.2064 (0.6121)	Accuracy 95.312 (87.003)
Test: [130/164]	Loss 0.2171 (0.5804)	Accuracy 97.656 (87.709)
Test: [140/164]	Loss 0.3278 (0.5548)	Accuracy 91.406 (88.259)
Test: [150/164]	Loss 0.3870 (0.5509)	Accuracy 89.062 (88.328)
Test: [160/164]	Loss 0.8292 (0.5568)	Accuracy 78.906 (88.199)
 * Accuracy 88.221
Current best accuracy: 88.36422729492188
126.1330337524414
Current learning rate: 0.00078125
Epoch: [367][  0/383]	Loss 0.1931 (0.1931)	Accuracy 97.656 (97.656)
Epoch: [367][ 10/383]	Loss 0.1331 (0.1770)	Accuracy 98.438 (96.733)
Epoch: [367][ 20/383]	Loss 0.1514 (0.1785)	Accuracy 96.875 (96.503)
Epoch: [367][ 30/383]	Loss 0.2060 (0.1834)	Accuracy 92.969 (96.094)
Epoch: [367][ 40/383]	Loss 0.0937 (0.1820)	Accuracy 98.438 (95.922)
Epoch: [367][ 50/383]	Loss 0.1880 (0.1801)	Accuracy 95.312 (95.971)
Epoch: [367][ 60/383]	Loss 0.1674 (0.1805)	Accuracy 94.531 (96.068)
Epoch: [367][ 70/383]	Loss 0.2315 (0.1819)	Accuracy 94.531 (96.017)
Epoch: [367][ 80/383]	Loss 0.1969 (0.1856)	Accuracy 94.531 (95.910)
Epoch: [367][ 90/383]	Loss 0.1815 (0.1878)	Accuracy 96.094 (95.768)
Epoch: [367][100/383]	Loss 0.2090 (0.1881)	Accuracy 94.531 (95.715)
Epoch: [367][110/383]	Loss 0.1620 (0.1872)	Accuracy 97.656 (95.678)
Epoch: [367][120/383]	Loss 0.1749 (0.1906)	Accuracy 96.094 (95.597)
Epoch: [367][130/383]	Loss 0.2820 (0.1909)	Accuracy 92.969 (95.641)
Epoch: [367][140/383]	Loss 0.1661 (0.1905)	Accuracy 97.656 (95.667)
Epoch: [367][150/383]	Loss 0.1012 (0.1895)	Accuracy 98.438 (95.680)
Epoch: [367][160/383]	Loss 0.2166 (0.1909)	Accuracy 94.531 (95.638)
Epoch: [367][170/383]	Loss 0.1865 (0.1908)	Accuracy 97.656 (95.628)
Epoch: [367][180/383]	Loss 0.2031 (0.1906)	Accuracy 95.312 (95.662)
Epoch: [367][190/383]	Loss 0.1806 (0.1905)	Accuracy 96.875 (95.656)
